doc,seed,chunk_size_tok,start_index,end_index,question,answer
instance_download.rst.txt,42,715,0,2725,What are the recommended steps for CINECA users to ensure they have sufficient disk space and avoid potential issues when downloading snapshots from HPC Clusters?,".. _compute_inst_download_card:

Instance: snapshot download
===========================

Prepare local system for download
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

To avoid errors due to not enough disk space to accommodate the snapshot, check the available disk space on your system 

.. code-block:: bash

   df -h / 

   Filesystem        Size  Used  Avail  Use%  Mounted on 
   /dev/<disk-name>  466G  93G   349G   22%   / 

In case an external drive is mounted on your system, or another partition is meant to be used, replace the *â/â* character with the */dev* path of the drive. 

In case there is not enough disk space on your local system to store snapshots, it is possible to mount locally a remote host directory using the *sshfs* utility.  

.. code-block:: bash
   
   sshfs <remote-host>:/path/to/remote/directory /path/to/local/directory 

For CINECA users which have access to HPC Clusters, it is strongly suggested to mount the remote directory via the *datamover* nodes (see :ref:`hpc/hpc_data_storage:data transfer`). 

.. code-block:: bash

   sshfs <username>@data.<cluster>.cineca.it:/path/to/remote/directory /path/to/local/directory 

Using *datamover* nodes avoid process being killed by surpassing the CPU-time characteristic of long download processes. 
Also in this case, please check to have enough space to store the snapshot before starting the download. 
CINECA HPC Cluster users are strongly encouraged to use the *cinQuota* command instead of *du* to get information about the occupancy 
of a specific path to avoid stressing the Lustre filesystem: 

.. code-block:: bash

        cinQuota 

        ---------------------------------------------------------------------- 
        Filesystem       used    quota  grace  files 
        ---------------------------------------------------------------------- 
        <home-path>      <used>  50G    -      <number-of-files> 
        <work1-path>     <used>  1T     -      <number-of-files> 
        <fast1-path>     <used>  1T     -      <number-of-files> 

 
HPC Cloud users without access to HPC Clusters can write an email to superc@cineca.it asking for information about how to obtain a budget and storage on HPC Clusters. 

Search and download snapshots
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

To download an instance, it is necessary to create a snapshot of it (see :ref:`cloud/operative/compute_ops/instance_snap_create:instance: snapshot create`), 
and then save it locally. 

The download of a snapshot can be performed only via the :ref:`cloud/os_overview/management_tools/command_line:command line interface`.
Here are the steps to be followed.

- The first step is obtaining the complete tabular list of all the images available on the tenant"
storage.rst.txt,42,254,0,1027,"How does the Ceph platform ensure reliable storage in the CINECA HPC Cloud, and what are the key differences between volumes, snapshots, and backups in the context of OpenStack Cinder Service?",".. _storage_card:

Storage
=======

This component, based on the `OpenStack Cinder Service <https://docs.openstack.org/cinder/latest/>`_, allows the management of the 
storage space in cloud projects. 

Storage in CINECA HPC Cloud machines is based on Ceph platform. Ceph provides reliable 
distributed and scalable storage without a single point of failure.

Within OpenStack, it is possible to create different block storage devices, that can 
be used by instances (virtual machines) to store data persistently.

Volumes
-------

A volume is a block storage device that can be attached to instances. It provides 
persistent storage for data.

Snapshots
---------

A snapshot is a point-in-time copy of a volume. It can be used to create new volumes 
or restore existing volumes. Snapshots use the Copy On Write (COW) technique to create 
lightweight snapshots of volumes.

Backups
-------

A volume backup is a copy of a volume that can be used to restore data in case of 
data loss or corruption (**NOT IN FULL PRODUCTION**)."
specific_users.rst.txt,42,725,0,2390,"What are the specific HPC systems that the EUROfusion community has access to, and what are the partitions available within the Leonardo system?",".. _spec_users_card:

EUROfusion
==========

.. figure:: ../img/warning3.png
   :align: center
   :class: no-scaled-link
   :height: 150px

.. figure:: ../img/spacer.png
   :align: center
   :class: no-scaled-link
   :height: 20px

.. |ico1| image:: img/EUROfusion.png
   :height: 35px
   :class: no-scaled-link

The |ico1| community has access to the following CINECA HPC systems:

 * Leonardo

    - Booster partition
    - DCGP partition

 * Pitagora

.. important::
   The general environment defined on our clusters is the same for all the users, so EUROfusion users are invited to refer to the general documentation.
   Essential links below.

For general information regarding the access to the HPC clusters:

* :ref:`general/getting_started:Getting Started`
* :ref:`general/users_account:Users and Accounts`
* :ref:`general/access:Access to the Systems`

For general information regarding the environment on the HPC clusters:

* :ref:`hpc/hpc_intro:Introduction HPC Resources`
* :ref:`hpc/hpc_data_storage:File Systems and Data Management`
* :ref:`hpc/hpc_scheduler:Scheduler and Job Submission`
* :ref:`hpc/hpc_enviroment:Environment and Customization`

For specific information regarding the HPC clusters used by the EUROfusion community:

* :ref:`hpc/leonardo:Leonardo`
* :ref:`hpc/pitagora:Pitagora`


Dedicated tutorials
-------------------

.. |tutorial| image:: /specific_users/img/tutorial_icon.png
   :width: 35px
   :class: no-scaled-link

A presentation of each supercomputer, and of the access method via two-factor authentication (2FA), have been dedicated to the EUROfusion community. You can find the slides, including a report of the final Q&A session, and the recording at the following links (you should log in through the button :bdg-black-line:`Access as a guest`).

.. card:: |tutorial| Leonardo Booster: *Introduction to Leonardo supercomputer for Eurofusion*

   June 6th, 2023

   `Leonardo Booster webinar page <https://learn.cineca.it/course/view.php?id=1461>`_ with slides and recording.

   :download:`Leonardo Booster slides <../files/Leonardo_Booster_EF.pdf>`

.. card:: |tutorial| Leonardo DCGP: *Introduction to Leonardo DCGP for Eurofusion*
   
   February 18th, 2025
   
   `Leonardo DCGP webinar page <https://learn.cineca.it/course/view.php?id=2025>`_ with slides and recording.

   :download:`Leonardo DCGP slides <../files/Leonardo_DCGP_EF.pdf>`"
instance_rescue.rst.txt,42,537,0,2078,"What are the necessary steps to follow when using an ephemeral virtual machine to rescue an inaccessible instance, and what specific precautions should be taken if the virtual machine has encrypted LUKS volumes attached?",".. _compute_inst_rescue_card:

Instance: rescue
================

Instance rescue provides a mechanism for accessing, even if an image renders the instance inaccessible. Two rescue modes are currently provided.

.. warning:: 

    If the virtual machine has encrypted **LUKS VOLUMES** attached, it is mandatory to detach them before starting the rescue operation. 

.. tab-set:: 

    .. tab-item:: Ephemeral Virtual Machine
        
        - Create a **rescuer** virtual machine with a **new key pair** (:ref:`cloud/operative/compute_ops/instance_create:instance: create`). Although this is not a fixed rule, it is suggested to create the rescuer machine using an image with **same OS** as the one on the inaccessible machine (same version or newer).
        - Login to the rescuer and update it. As an example, for Ubuntu virtual machines:

        .. code-block:: bash
        
           sudo apt update
           sudo apt upgrade

        - Logout the rescuer and create a **snapshot image** of this virtual machine.
        
        - Select the instance you want to rescue, check that its openstack status is *""Active""*, and from the drop-down menu on the right select *""rescue instance""*:
        - In the menu that appears, select the image you just created from the rescuer machine.
        - Login via ssh to the broken machine using the rescuer username/key 
        - Check that the boot of the machine has been correctly executed using the command ``lsblk``
        - You should see the rescuer machine (/dev/vda1) mounted and the inaccessible machine on the device /dev/vdb1
        - Mount such device /dev/vdb1 

        .. code-block:: bash

           sudo mkdir /mnt/inaccessible_vm
           sudo mount /dev/vdb1 /mnt/inaccessible_vm

        - Now you can access the files in the inaccessible machine to fix the problems (lsblk, fsck, xfs_repair, chroot, etc.) or backup important data
        - Once the operation is done, logout the virtual machine and from the :ref:`cloud/os_overview/management_tools/dashboard:horizon dashboard` select *""unrescue""*."
matlab.rst.txt,42,729,2506,5226,"What specific modifications are required in the files `communicatingSubmitFcn.m` and `independentSubmitFcn.m` when using a personal, department, or university license for MATLAB, and why are these modifications not necessary when using CINECA licenses?","../files/cineca.Desktop.zip>`) (**Last update: 22 October 2024**). It contains a set of scripts (Integration Scripts) needed to configure MATLAB to launch jobs remotely.
Unzip the file in the location returned by the MATLAB command:

.. code-block:: matlabsession

        >> userpath

For different solutions you can refer to this `MathWorks dedicated User Guide page <https://it.mathworks.com/help/matlab/matlab_env/what-is-the-matlab-search-path.html>`_.

**Only in the case you are going to use your personal/department/university license**, you will also have to modify the following files inside the cluster folder you find in the Integration Scripts: ``communicatingSubmitFcn.m`` and ``independentSubmitFcn.m``

by adding a MLM_LICENSE_FILE line indicating the port and the IP of your license server as in the following:

.. code-block:: bash

        'PARALLEL_SERVER_DEBUG', enableDebug; ...
        'MLM_LICENSE_FILE', '<port>@<IP>'; ...
        'MLM_WEB_LICENSE', environmentProperties.UseMathworksHostedLicensing; ...

This step is **not needed** if you are going to use CINECA licenses.

Finally open MATLAB and launch the command

.. code-block:: matlabsession

        >> configCluster

The command will ask you to select the cluster where you would like to submit the jobs and your username.

.. important::
   You can access only clusters where you have an active budget account.

To manage the local cluster configuration in the top menu select ""Parallel"", then ""Create and Manage Clusters...""
A window will be opened where you can modify the Additional Properties of your configuration based on your needs (See :ref:`hpc/software/matlab:Configuring Jobs` Section about a description of the Available Properties).


On Cluster submission
""""""""""""""""""""""""""""""""""""""""""

Alternatively to Remote submission, you can also launch MATLAB jobs directly from login nodes of CINECA clusters.

Log-in to the cluster and load the MATLAB module:

.. code-block:: bash

        $ module load profile/eng
        $ module load matlab/<version>

There may be available more than one MATLAB version. You can check for it through :ref:`hpc/hpc_enviroment:The modmap command` section.
Take care to select the last valid release for your license.
Configure MATLAB to run parallel jobs. This only needs to be called once per version of MATLAB and once per user.

.. code-block:: bash

        $ configCluster.sh <account-name>

in alternative you can start MATLAB without desktop

.. code-block:: bash

        $ matlab -nodisplay

then launch the command

.. code-block:: matlabsession

        >> configCluster

A new profile will be created (i.e. 'galileo100 R2024b' on Galileo100).
You can check the list of available profiles:"
hpc_cineca.rst.txt,42,75,0,194,What does the HTTP status code '404 Not Found' indicate about the requested URL in the context of the provided HTML document?,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>404 Not Found</title>
</head><body>
<h1>Not Found</h1>
<p>The requested URL was not found on this server.</p>
</body></html>"
hpc_scheduler.rst.txt,42,467,0,2009,"How does the Slurm workload manager handle resource allocation and job management on CINECA HPC clusters, and what are the key differences between batch mode and interactive mode for job submission?","Scheduler and Job Submission
============================

**CINECA** HPC clusters are accessed via a dedicated set of login nodes. These nodes are intended for simple tasks such as customizing the user environment by installing applications, transferring data, and performing basic pre- and post-processing of simulation data. Access to the compute nodes is managed by the workload manager. To ensures fair access to resources for all users, production jobs must be submitted using a scheduler.

**CINECA** uses Slurm (Simple Linux Utility for Resource Management) manager and batch system. Slurm is an open-source, highly scalable job scheduling system with three key functions:

* Allocating access to resources (compute nodes) to users for a specified duration, allowing them to perform their work.
* Providing a framework for starting, executing, and monitoring work (usually parallel jobs) on the set of allocated nodes.
* Managing resource contention by handling the queue of pending jobs.
* There are two main modes of using compute nodes:

**Batch Mode:** This mode is intended for production runs. Users must prepare a shell script with all the operations to be executed once the requested resources are available. The job will then run on the compute nodes. Store all your data, programs, and scripts in the `$WORK` or `$SCRATCH` filesystems, as these are best for compute node access. You must have valid active projects to run batch jobs, and be aware of any specific policies regarding project budgets on our systems.

**Interactive Mode:** Jobs submitted in this mode are similar to batch mode in that the user must specify the resources to allocate. The job is then managed like any other submitted job. The key difference from batch mode is that once the job is running, the user can interactively execute applications within the limits of the allocated resources. All allocated resources are available for the entire requested walltime (and consequently billed) during the submission process."
what_is_cloud.rst.txt,42,432,0,1984,"How does the HPC cloud differ from traditional cloud computing in terms of resource management and scalability, and what specific advantages does it offer to users in terms of flexibility and resource optimization?",".. _what_is_cloud_card:

What is Cloud Computing
=======================

**Cloud computing** is a crucial paradigm in today's digital era. 
It encompasses the delivery of diverse services and resources, including computing power, 
storage, databases, networking, software, and more, via the internet. 

Cloud computing is a **virtualization-based technology** that allows users remote access 
to a pool of virtual resources (typically CPUs, memory and storage) completely isolated one 
from another that can be used to create and operate one or more virtual machines depending on the needs.

**HPC cloud**, or High-Performance Computing cloud, integrates high-performance 
computing resources and capabilities with cloud computing infrastructure. 
It combines the computational power and scalability of traditional HPC systems with the flexibility and on-demand nature of cloud services.

Features of HPC Cloud
-----------------------

HPC Cloud users are able to exploit the computational power of HPC machines with the added benefit of extreme flexibility. Users can organize their pool of computational resources how they see fit for their personal workflow, creating a single virtual machine that harnesses the full capability of all the resources at once, or smaller virtual machines that can communicate and interact with each other.

More in details, within HPC Cloud the users can:

- decide how to exploit computational and storage resources, creating their personal virtual infrastructure (**flexibility**)
- manage their virtual machines, for example by deciding the operative system and software environments (**flexibility**)
- scale the computational resources based on their needs allowing to handle varying workloads efficiently (**scalability**)
- optimize the use of the resources without idle time (**resources optimization**)
- access the resources remotely (**accessibility**)

What to apply for: HPC or Cloud computing?
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^"
galileo.rst.txt,42,587,0,2331,"What are the specific login hostname points that can be used to connect to the Galileo100 system, and what type of authentication is mandatory for accessing it?",".. _galileo_card:

Galileo100
==========

Galileo100 is a new infrastructure co-funded by the European ICEI (Interactive Computing e-Infrastructure) project and engineered by DELL. It is the national Tier-1 system for scientific research and is available to the Italian public and industrial researchers since September 2021. It also features 77 cloud computing servers and was expanded in November 2022 with 82 additional nodes. **Galileo100** is used for high-end technical and industrial HPC projects, as well as meteorology and environmental studies.

The specific guide for the **Galileo100** cluster contains unique information that deviates from the general behavior described in the HPC Clusters sections.

Access to the System
--------------------

The machine is reachable via ``ssh`` (secure Shell) protocol at hostname point: **login.g100.cineca.it**.

The connection is established, automatically, to one of the available login nodes. It is possible to connect to **Galileo100** using one the specific login hostname points:

* login01-ext.g100.cineca.it
* login02-ext.g100.cineca.it 
* login03-ext.g100.cineca.it 

.. warning::
    
    **The mandatory access to Galileo100 is the two-factor authetication (2FA)**. Get more information at section :ref:`general/access:Access to the Systems`.


System Architecture
-------------------



Hardware Details
^^^^^^^^^^^^^^^^
.. list-table:: 
    :widths: 30 50
    :header-rows: 1

    * - **Type**
      - **Specific**
    * - Models
      - Dual-soket Dell PowerEdge
    * - Nodes
      - 630
    * - Processors/node
      - 2xCPU x86 Intel Xeon Platinum 8276/L 2.4GHz
    * - CPU/node
      - 48 
    * - Accelerators/node
      - 2xGPU Nvidia V100 PCIe3 with 32 GB Ram on 36 Viz Nodes
    * - RAM/node
      - 384 GiB (+ 3.0 TiB Optane on 180 fat nodes)
    * - Peak Performance
      - 2 PFlop/s (3.53 TFlop/s in single node)
    * - Internal Network
      - Mellanox Infiniband 100GbE


Disks and Filesystems
---------------------

The storage organization conforms to **CINECA** infrastructure. General information are reported in :ref:`hpc/hpc_data_storage:File Systems and Data Management` section. In the following, only differences with respect to general behavior are listed and explained.


Job Managing and SLURM Partitions 
---------------------------------"
cineca_cloud_model.rst.txt,42,672,0,2597,"How does the CINECA HPC Cloud infrastructure leverage the Infrastructure as a Service (IaaS) model to support diverse user workloads, and what specific use cases does it address?",".. _cineca_cloud_model_card:

CINECA HPC Cloud Model
=======================

The CINECA HPC Cloud infrastructure integrates and completes the HPC ecosystem, providing a tightly-integrated 
infrastructure that covers both high performance and high flexible computing. 
The flexibility of the cloud adapts better to the diversity of user workloads, while still providing high-end computing power.

.. note:: 
   CINECA HPC Cloud infrastructure is certified ISO 27001 since 2022 for `""Servizi informatici HPC in cloud per la ricerca in ambito life science"" <https://www.cineca.it/sites/default/files/2024-06/ISO-27001-IT319237-ITA.pdf>`_.

CINECA Service Model
^^^^^^^^^^^^^^^^^^^^

CINECA HPC Cloud infrastructure is provided via an **Infrastructure as a Service (IaaS)** model. 
In IaaS model, the Cloud Provider administrates the hardware and virtualization layers of the 
infrastructure and provides both computing resources (virtual CPUs, storage, network, GPUs...) and high-level APIs (dashboards, command line (CLI) tools) 
that users can employ to control the resources they were granted.

HPC Cloud use cases
^^^^^^^^^^^^^^^^^^^
Cloud computing means **paramount flexibility**. With a cloud IaaS model, users are able to setup their project environment as they see fit, 
using all the infrastructure tools and resources and with the support provided by CINECA to meet their specific needs. 

CINECA users rely on the HPC Cloud infrastructure to address different use cases. The list below is not meant
to be exhaustive, but to provide examples of scenarios where HPC Cloud can be particularly useful.

.. grid:: 3

  .. grid-item-card::

      Hosting of data processing and analysis services (typical Infrastructure as a Service, IaaS).â
  
  .. grid-item-card::

      Hosting of HPC mini-cluster with adequate performance.â
  
  .. grid-item-card::

      Hosting of data management services receiving or exposing data from/to web.â

.. grid:: 3

  .. grid-item-card:: 

      Hosting of data management services receiving or exposing data from/to internal CINECA HPC infrastructure.â

  .. grid-item-card:: 

      Hosting of workload processing sensitive data.â

  .. grid-item-card:: 

      Bridging HPC Infrastructure, e.g. hosting front-end services for management of workloads on CINECA HPC system.â

.. grid:: 3

  .. grid-item-card:: 

      Flexible and automated deployment via Kubernetes on top of OpenStack of containerized workflows.â

  .. grid-item-card:: 

      Collaborative infrastructure deployment within a user tenant (Infrastructure as Code, IaC).â"
dns_guidelines.rst.txt,42,251,0,941,What are the specific naming conventions that must be followed when setting the PTR record for the Floating IP in the CINECA DNS for both external users and CINECA staff?,".. _dns_guidelines_card:

DNS guidelines
==============

DNS name
--------

It is possible to ask CINECA for a DNS name association to the virtual machine by sending an email to superc@cineca.it. 

In CINECA DNS, it is necessary to comply with the following rules:

- The **reverse** of the Floating IP (PTR record) must be set to the hostname of the VM, with the following naming convention:
  
   - for external users: <VM-name>.ext.cineca.it  
   - for CINECA staff: <VM-name>.cineca.it 
  
- The **record A** in the DNS is set accordingly to the previous point.
- If the service should be exposed with a different name, you can ask to set the **CNAME** with the chosen different name. If no other information is provided, only the record A will be set. 

Additionally, you might set up a CNAME with your DNS provider of choice. 

It is not possible to set the **PTR record** in CINECA DNS, if the record A has been set on an external DNS."
keypair_create.rst.txt,42,424,0,1543,"What steps should be taken to ensure the security and accessibility of a private key after creating a Key Pair in the OpenStack Horizon dashboard, and what precautions should be considered if the private key is lost?",".. _compute_keypair_create_card:

Key Pair: create
==================

- In the :ref:`cloud/os_overview/management_tools/dashboard:horizon dashboard`, go to the *""Compute â Key Pairs""* tab. 
- Click on *""Create Key Pair""*.

.. image:: ../../_img/op_keypairs_create_img1.png

- Provide a name for the KeyPair and select the KeyPair type.

.. image:: ../../_img/op_keypairs_create_img2.png

- The private key will be automatically downloaded. Store this file securely as it will be needed for SSH access. 
  
.. warning:: 

   - The download of the private key will be done only when the keypair is created. It will not be possible to re-download it. If you lose the private key you will have to create a new keypair.
   - The public key can be seen in any moment by clicking on the generated Key Pair name. 

Best Practices
--------------

- **Secure Storage**: Store private keys securely. If lost, you won't be able to access your instances using that KeyPair.
- **Permissions**: Ensure private key files have restrictive permissions (chmod 600) to prevent unauthorized access.
- **Rotation**: Periodically rotate your KeyPairs and update instances accordingly to maintain security.
- **Backup**: Keep backups of your private keys in a secure location to prevent accidental loss.
- **KeyPairs** in OpenStack provide a secure and efficient method for managing SSH access to instances. By leveraging public-key cryptography, KeyPairs ensure that only users with the appropriate private key can access the instances, enhancing overall security."
index_tenants_administration.rst.txt,42,294,0,1070,"What specific guidelines are provided in the Tenants Administration section for managing DNS names, security, and sensitive data in cloud projects?","Tenants Administration 
======================

This section provides additional information related to the management of cloud projects. 

In particular, it explains how you can request to associate a DNS name to your instance, and how to safely manage sensitive data. 
A dedicated section provides guidelines on how to best manage security for your instances to reduce vulnerabilities and risks of attacks.

.. |ico1| image:: /cloud/_img/hpc_icon.png
   :height: 35px
   :class: no-scaled-link

.. grid:: 3

    .. grid-item-card:: |guidelines| **DNS guidelines**
      :link: dns_guidelines_card
      :link-type: ref

    .. grid-item-card:: |guidelines| **Security guidelines**
      :link: security_guidelines_card
      :link-type: ref

    .. grid-item-card:: |guidelines| **Store sensitive data**
      :link: store_sensitive_data_card
      :link-type: ref

.. toctree::
   :maxdepth: 2
   :hidden:
   
   dns_guidelines
   security_guidelines
   store_sens_data

.. |guidelines| image:: /cloud/_img/guidelines_icon.png
   :width: 35px
   :class: no-scaled-link"
lb_create.rst.txt,42,738,0,2963,"What are the necessary prerequisites and steps to deploy a basic HTTP load balancer with an associated Floating IP using the OpenStack Octavia plugin, and how can you request access to the Octavia service if it is not enabled by default in your HPC Cloud project?",".. _lb_create_card:

LoadBalancer: deploy
========================

We exemplify here the procedures based on (1) :ref:`cloud/os_overview/management_tools/dashboard:horizon dashboard` 
and (2) the :ref:`cloud/os_overview/management_tools/command_line:command line interface` and the OpenStack Octavia plugin, 
for a simple use case: **the deployment of a basic HTTP load balancer with an associated Floating IP**. 

For further details and additional use cases, including step-by-step examples, 
refer to the `Octavia Basic Load Balancing Cookbook <https://docs.openstack.org/octavia/zed/user/guides/basic-cookbook.html>`_. 
This resource provides comprehensive instructions on applying the same procedure to various scenarios. 

.. important:: 

    - The Octavia service is available but it is not enabled by default to all HPC Cloud projects. 
    - If you want to use it, please request access sending an email to superc@cineca.it. 
    - Once the tenant is enabled to the service by the User Support Team, all users of the tenant will be able to use the service. 

In this section, we will walk you through the steps to create a setup where two instances running nginx servers are connected to an HTTP load balancer. The load balancer will use the round-robin algorithm to evenly distribute incoming HTTP traffic across the two servers. 

.. important:: 

    1. Before creating a load balancer, **ensure that the following resources are available** in your tenant:

        - 1 network and subnet
        - 1 router
        - Desired security groups for the VMs: at the minimum, the Ingress rules for HTTP (port 80) and SSH (port 22)
        - 2 instances: in our example, these VMs host an nginx web server each
        - At least 2 floating IPs: one associated to one of the VMs and an additional one available to be associated to the load balancer. The internal IP of the second VM can be used to login from the first VM if needed for configuration.  Note that an additional Floating IP could be directly associated to the second VM. However, this would entail using an additional (and not strictly necessary) resource, which we try to avoid. 
        - 1 KeyPair: an SSH public key is needed to access the instances for their configuration
  
    2.  You can **setup a very simple nginx web server in each VM** by logging into each of the VM and running the following commands on the shell:
   
   .. code-block:: bash

        sudo apt-get update
        sudo apt-get install -y nginx && \
            echo ""Hello! This is $(hostname)"" > /var/www/html/index.html

.. tab-set::

   .. tab-item:: Deploy with Horizon Dashboard

	  - **Create the loadbalancer** by clicking on *""Network â Load Balancers â Create Load Balancer""* and setting the following information. Once all the details are provided, click on *""Create Load Balancer""*.

        .. dropdown:: Load Balancer Details

            - Name.
            - Subnet. Select the desired subnet."
index_lb_ops.rst.txt,42,153,0,464,"What is the purpose of the 'Load balancer: create' card in the context of the LoadBalancer operations, and where can one find detailed instructions for creating a load balancer?",".. _load_balancer_ops_card:

LoadBalancer operations
=======================

For general information on the compute component, visit the :ref:`cloud/os_overview/os_components/load_balancers:load balancer` page. 

.. toctree::
   :maxdepth: 1
   :hidden:
   
   lb_create

.. card:: |osoctavia| **Load balancer: create**
      :link: lb_create_card
      :link-type: ref

.. |osoctavia| image:: /cloud/_img/octavia_logo.png
   :width: 35px
   :class: no-scaled-link"
hpc_data_storage.rst.txt,42,505,9115,10922,"How does the $TMPDIR environment variable differ between login nodes, Galileo100, and Leonardo, and what specific considerations should be taken into account when using $TMPDIR for data storage and access during a job on a multi-node cluster?",".. tab-item:: $TMPDIR

        **$TMPDIR: temporary, user specific**

        Each compute node is equipped with a local area whose dimension differs depending on the cluster. When a job starts, a **temporary area** is defined on the storage *local to each compute node*.

        * On **login nodes**: ``TMPDIR=/scratch_local``
        * On **Galileo100**: ``TMPDIR=/scratch_local/slurm_job.$SLURM_JOB_ID``
        * On **Leonardo**: ``TMPDIR=/tmp`` (visible with the command ``df -h /tmp``). Special behavior can be found in the specific section :ref:`hpc/leonardo:Leonardo`. 
            
        If more jobs share one node, each one will have a ``private/tmp`` in the job's user space. 
         
        
        The *TMPFS* are removed at the end of each job (data will be deleted). Whatever the mechanism, the *TMPDIR* can be used **exclusively** by the job's owner. During a job, user can get access to the area with *local* variable ``$TMPDIR``. 
        In a sbatch script, for example, user can move the input data of simulations to the ``$TMPDIR`` before the beginning of job run and also write on ``$TMPDIR`` job output. This would further improve the I/O speed of a code.
        Please note that the area is located on local disks, so it can be accessed only by the processes running on the specific node. For multinode jobs, if you need all the processes to access some data, please use the shared filesystems ``$HOME``, ``$WORK`` and ``$SCRATCH``.

    .. tab-item:: $PUBLIC

        **$PUBLIC: permanent, open** (LEONARDO ONLY)
       
        $PUBIC is a shared area for collaborative work within a given project. 
        Files in $PUBLIC will be conserved up to 6 months after the project end, and then they will be cancelled. 
        Please note that there is no back-up in this area."
ada.rst.txt,42,704,0,2663,"What are the specific hardware details of the nodes in the ADA HPC cloud infrastructure, and how does the storage capacity of the Ceph Storage compare to the LUSTRE and GSS storage systems?",".. _ada_card:

ADA
===

In production since 27 September 2021, it is the smaller of the two machines and 
is composed of 71 nodes. Built on OpenStack (version Zed) can host virtual machines up to 96 vCPUs.

The HPC cloud infrastructure, named ADA, is built using `OpenStack Overview` (`version 
Zed <https://releases.openstack.org/>`_).

.. note:: 
  - It is possible to access ADA via Horizon Dashboard at https://adacloud.hpc.cineca.it
  - For CLI access: 
   
    - the certificate chain can be downloaded here :download:`ADA certificate </files/adacloud.ca.chain>`
    - check that the **version installed is 6.5 or 6.6** with *""openstack --version""* command. With greater versions some commands might not work.

System architecture 
^^^^^^^^^^^^^^^^^^^

.. image:: ../_img/ada_architecture.png

Hardware Details - nodes 
------------------------
.. list-table:: 
    :widths: 30 50
    :header-rows: 1
    :class: tight-table

    * - **Type**
      - **Specific**
    * - Models
      - Dual-socket Dell PowerEdge
    * - Nodes
      - 71 Interactive OpenStack Nodes
    * - Processors
      - 2xCPU Intel CascadeLake 8260 24 cores 2.4GHz with hyperthreading
    * - Cores
      - 48 cores/node
    * - RAM 
      - 768 GB 
    * - Internal Network
      - 100Gbs Ethernet interconnection
    * - Storage
      - 2TB SSD 

Disks and Filesystems
---------------------

- 1 PB NVMe/SSD Ceph Storage
- This cloud infrastructure is tightly connected both to the LUSTRE storage of 20 PB raw capacity, and to the GSS storage of 6 PB seen by all other infrastructure. 

  
System timeline
^^^^^^^^^^^^^^^^

- **05 Aug 2021**: Early Availability
- **01 Sept 2021**: Start of Pre-Production
- **27 Sept 2021**: Start of Production 

Flavors/Images/Openstack services
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
.. dropdown:: Flavors

    .. list-table::
      :widths: 50 50 50 50 50
      :header-rows: 1
      :class: tight-table

      * - **Flavor Name**
        - **vCPUs**
        - **RAM (GB)**
        - **Disk (GB)**
        - **Available**
      * - fl.ada.xxs
        - 1
        - 7.5
        - 10
        - Yes
      * - fl.ada.xs
        - 2
        - 15
        - 30
        - Yes
      * - fl.ada.s
        - 4
        - 30
        - 30
        - Yes
      * - fl.ada.m
        - 8
        - 60
        - 30
        - Yes
      * - fl.ada.l
        - 16
        - 120
        - 30
        - Yes
      * - fl.ada.xl
        - 24
        - 180
        - 30
        - On-demand
      * - fl.ada.xxl
        - 48
        - 360
        - 30
        - On-demand
      * - fl.ada.full
        - 96
        - 7200
        - 30
        - On-demand


.. dropdown:: Images"
